"";"AMT_INCOME_TOTAL";"AMT_CREDIT";"AMT_ANNUITY";"DAYS_BIRTH";"OWN_CAR_AGE";"AMT_GOODS_PRICE";"CNT_FAM_MEMBERS";"CODE_GENDER";"NAME_INCOME_TYPE";"NAME_EDUCATION_TYPE";"NAME_FAMILY_STATUS";"OCCUPATION_TYPE";"ORGANIZATION_TYPE";"REGION_RATING_CLIENT";"TARGET"
"289569";225000;485640;39069;-11467;16;450000;3;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"3";"0"
"156639";90000;227520;13189,5;-13310;NA;180000;1;"M";"State servant";"Secondary / secondary special";"Single / not married";"Laborers";"Other";"3";"0"
"149786";157500;269550;19300,5;-23824;14;225000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"3";"0"
"173335";51030;143910;14148;-24676;NA;135000;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"3";"0"
"15612";157500;9e+05;26446,5;-19941;NA;9e+05;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"19765";360000;728460;44563,5;-11064;5;675000;2;"M";"State servant";"Higher education";"Married";"Core staff";"Police";"2";"0"
"29281";126000;190764;15201;-16426;NA;157500;3;"M";"Working";"Secondary / secondary special";"Civil marriage";"Security staff";"Government";"3";"0"
"6964";315000;932643;27400,5;-19878;16;778500;2;"F";"Working";"Secondary / secondary special";"Married";"High skill tech staff";"Medicine";"2";"0"
"25650";67500;270126;13923;-21667;20;193500;1;"M";"Working";"Secondary / secondary special";"Separated";"Drivers";"Self-employed";"3";"0"
"139453";103500;135000;6750;-19944;NA;135000;2;"F";"State servant";"Secondary / secondary special";"Married";"Managers";"Military";"3";"0"
"278609";112500;545040;20677,5;-18957;NA;450000;3;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"241171";121500;273636;20043;-19914;NA;247500;1;"M";"Working";"Incomplete higher";"Single / not married";"Laborers";"Self-employed";"2";"0"
"72572";301500;835380;40320;-13347;NA;675000;4;"M";"Commercial associate";"Secondary / secondary special";"Married";"Laborers";"Industry: type 4";"2";"0"
"138649";247500;180000;9000;-10106;4;180000;3;"F";"Working";"Higher education";"Married";"Accountants";"Bank";"1";"0"
"43985";46800;225000;22050;-24754;18;225000;2;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"269738";270000;697500;24709,5;-14326;4;697500;2;"M";"Working";"Higher education";"Married";"Laborers";"Self-employed";"2";"0"
"47282";112500;508495,5;24462;-11642;NA;454500;3;"F";"Working";"Higher education";"Married";"Drivers";"Government";"3";"0"
"93221";157500;254700;23944,5;-22071;NA;225000;1;"F";"Pensioner";"Higher education";"Separated";NA;"XNA";"2";"0"
"238132";112500;1288350;37800;-19585;10;1125000;3;"M";"Working";"Secondary / secondary special";"Civil marriage";"Laborers";"Self-employed";"2";"1"
"236160";112500;647046;19048,5;-21527;NA;463500;2;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";NA;"Medicine";"2";"0"
"210001";54000;215640;13158;-19888;NA;180000;1;"F";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Kindergarten";"2";"0"
"78223";202500;1800000;123592,5;-13140;NA;1800000;6;"F";"Working";"Secondary / secondary special";"Married";"Low-skill Laborers";"Housing";"2";"0"
"1520";225000;360000;17640;-19563;8;360000;2;"M";"Working";"Secondary / secondary special";"Separated";"Drivers";"Business Entity Type 3";"2";"0"
"195934";225000;1493086,5;47011,5;-12935;21;1363500;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Transport: type 4";"3";"0"
"36600";193500;1259626,5;46809;-17681;NA;1080000;3;"F";"Working";"Higher education";"Married";"Accountants";"Business Entity Type 3";"3";"0"
"25600";148500;1125000;37309,5;-18391;12;1125000;2;"M";"Working";"Secondary / secondary special";"Married";"Security staff";"Business Entity Type 3";"2";"0"
"187451";81000;414792;18400,5;-11019;NA;315000;1;"F";"Working";"Secondary / secondary special";"Single / not married";"Secretaries";"Medicine";"3";"0"
"23260";135000;450000;12757,5;-18927;NA;450000;1;"F";"Pensioner";"Incomplete higher";"Separated";NA;"XNA";"2";"1"
"244407";202500;376920;19242;-14998;NA;270000;2;"F";"Commercial associate";"Higher education";"Separated";"Accountants";"Business Entity Type 3";"1";"0"
"283151";360000;1113399;47173,5;-15836;NA;945000;2;"F";"State servant";"Secondary / secondary special";"Single / not married";"Medicine staff";"Trade: type 6";"1";"0"
"232028";112500;654498;28957,5;-20663;NA;585000;1;"F";"Pensioner";"Secondary / secondary special";"Widow";NA;"XNA";"3";"0"
"10985";225000;863226;44203,5;-12035;NA;697500;3;"M";"Working";"Higher education";"Married";"Laborers";"Industry: type 7";"3";"0"
"245125";157500;225000;12204;-18238;21;225000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"0"
"150867";337500;337500;35568;-16235;NA;337500;3;"M";"Commercial associate";"Secondary / secondary special";"Married";"Drivers";"Industry: type 3";"1";"0"
"278383";189000;743031;38974,5;-20501;NA;688500;1;"F";"Pensioner";"Secondary / secondary special";"Separated";NA;"XNA";"3";"0"
"93116";270000;848745;36090;-22098;NA;675000;1;"F";"Working";"Higher education";"Single / not married";"Core staff";"School";"2";"0"
"286154";157500;1078200;31653;-23081;NA;9e+05;3;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"27796";202500;675000;33750;-17030;NA;675000;2;"M";"Pensioner";"Higher education";"Married";NA;"XNA";"2";"0"
"217415";337500;405000;20250;-9793;NA;405000;1;"M";"Commercial associate";"Higher education";"Single / not married";"Accountants";"Business Entity Type 3";"1";"0"
"235821";225000;281938,5;21946,5;-15210;15;252000;4;"M";"Working";"Secondary / secondary special";"Married";"Security staff";"Construction";"2";"0"
"170758";157500;781920;25969,5;-17422;15;675000;2;"F";"Working";"Secondary / secondary special";"Married";"Security staff";"Construction";"2";"0"
"82224";27000;199080;11245,5;-22087;NA;157500;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"3";"0"
"212397";112500;315000;21181,5;-9878;3;315000;3;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"0"
"205213";90000;94230;3717;-18427;NA;67500;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"300631";157500;436032;21339;-17149;NA;360000;2;"F";"State servant";"Secondary / secondary special";"Married";NA;"Kindergarten";"2";"0"
"253451";112500;273636;15835,5;-11611;NA;247500;1;"F";"Working";"Higher education";"Single / not married";"Laborers";"Self-employed";"2";"0"
"152628";112500;254700;30357;-8944;NA;225000;1;"M";"Commercial associate";"Secondary / secondary special";"Single / not married";NA;"Other";"1";"0"
"39507";225000;1006920;51543;-16856;8;9e+05;4;"M";"Working";"Secondary / secondary special";"Married";"Sales staff";"Construction";"2";"0"
"6933";180000;373311;16573,5;-11891;NA;283500;2;"F";"Working";"Higher education";"Married";"Core staff";"Police";"3";"0"
"260751";72000;180000;9000;-9353;NA;180000;1;"F";"Working";"Secondary / secondary special";"Single / not married";"Sales staff";"Business Entity Type 3";"3";"0"
"134447";180000;1061599,5;31171,5;-16013;NA;927000;2;"F";"State servant";"Secondary / secondary special";"Married";"Cleaning staff";"Government";"2";"0"
"222579";103500;888840;32053,5;-16700;NA;675000;1;"M";"Commercial associate";"Secondary / secondary special";"Separated";"Laborers";"Self-employed";"2";"0"
"203765";67500;562500;18274,5;-22428;NA;562500;1;"M";"Pensioner";"Secondary / secondary special";"Separated";NA;"XNA";"3";"0"
"222451";207000;790434;31477,5;-15337;NA;706500;3;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Managers";"Trade: type 7";"1";"0"
"200043";157500;157500;17091;-13472;NA;157500;3;"F";"Commercial associate";"Higher education";"Married";"Core staff";"Industry: type 9";"2";"0"
"222679";166500;9e+05;43429,5;-14823;NA;9e+05;2;"M";"Commercial associate";"Incomplete higher";"Married";NA;"Other";"2";"0"
"96830";225000;1042560;34587;-16431;NA;9e+05;1;"F";"Working";"Higher education";"Single / not married";NA;"Business Entity Type 3";"2";"0"
"10332";247500;675000;29862;-10511;NA;675000;2;"F";"Working";"Secondary / secondary special";"Single / not married";"Accountants";"Medicine";"2";"1"
"238297";157500;398160;25573,5;-13908;2;315000;2;"M";"Working";"Higher education";"Married";"Sales staff";"Self-employed";"2";"0"
"185710";90000;91008;6079,5;-16827;15;72000;1;"M";"Working";"Secondary / secondary special";"Separated";"Drivers";"Security Ministries";"2";"0"
"276950";382500;1125000;47794,5;-17682;2;1125000;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 2";"2";"0"
"17231";180000;1643755,5;48190,5;-15830;NA;1287000;2;"F";"Working";"Secondary / secondary special";"Married";NA;"Business Entity Type 3";"3";"0"
"270643";157500;1006920;42790,5;-23008;33;9e+05;2;"F";"Pensioner";"Higher education";"Married";NA;"XNA";"2";"0"
"27985";112500;444420;24237;-15467;28;337500;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"3";"0"
"299164";157500;456273;23427;-20624;NA;346500;2;"M";"Working";"Secondary / secondary special";"Married";NA;"Emergency";"2";"0"
"215019";135000;126000;14247;-8431;4;126000;2;"M";"Working";"Higher education";"Civil marriage";NA;"Business Entity Type 3";"1";"0"
"185443";180000;1325475;56290,5;-11393;NA;1125000;4;"F";"Commercial associate";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"1";"0"
"279314";112500;601470;32629,5;-16857;1;450000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Agriculture";"2";"0"
"274421";112500;1097676;32224,5;-19197;8;958500;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Industry: type 4";"3";"0"
"266741";67500;178290;10084,5;-21268;NA;157500;1;"F";"Pensioner";"Secondary / secondary special";"Widow";NA;"XNA";"2";"0"
"144020";99000;700830;27283,5;-17449;NA;585000;1;"F";"Commercial associate";"Secondary / secondary special";"Separated";"Laborers";"Business Entity Type 3";"2";"0"
"136693";252000;364896;23449,5;-13454;NA;315000;3;"M";"Commercial associate";"Higher education";"Married";NA;"Business Entity Type 3";"1";"0"
"134891";112500;284400;18643,5;-10952;NA;225000;2;"F";"Working";"Secondary / secondary special";"Civil marriage";"Sales staff";"Self-employed";"2";"0"
"118282";202500;679500;27076,5;-18793;14;679500;2;"F";"Working";"Secondary / secondary special";"Married";"Managers";"Government";"2";"0"
"228405";315000;157500;16960,5;-15552;11;157500;4;"M";"Working";"Secondary / secondary special";"Married";"Managers";"Industry: type 7";"1";"0"
"101005";90000;152820;18135;-10986;NA;135000;1;"F";"Working";"Secondary / secondary special";"Single / not married";NA;"Business Entity Type 3";"2";"0"
"130612";157500;942300;30528;-17099;64;675000;3;"F";"Working";"Secondary / secondary special";"Widow";"Laborers";"Trade: type 7";"2";"0"
"49800";135000;760225,5;30150;-22446;NA;679500;1;"F";"Working";"Secondary / secondary special";"Separated";"Cleaning staff";"Culture";"1";"0"
"132601";90000;538704;23728,5;-21997;19;481500;2;"F";"Pensioner";"Higher education";"Married";NA;"XNA";"2";"0"
"227923";157500;634360,5;28071;-22486;NA;567000;1;"F";"State servant";"Secondary / secondary special";"Widow";"Cleaning staff";"Other";"3";"0"
"202523";81000;225000;11250;-8848;NA;225000;2;"F";"Working";"Secondary / secondary special";"Married";NA;"Business Entity Type 3";"2";"0"
"157888";180000;675000;33750;-16674;NA;675000;1;"F";"Commercial associate";"Secondary / secondary special";"Single / not married";"Managers";"Self-employed";"1";"0"
"286347";112500;780363;29047,5;-15629;NA;697500;4;"F";"Commercial associate";"Higher education";"Married";"High skill tech staff";"Business Entity Type 3";"2";"0"
"16010";112500;254700;14620,5;-13545;NA;225000;2;"F";"Working";"Higher education";"Civil marriage";"Core staff";"Kindergarten";"2";"0"
"85636";180000;381528;24381;-12576;NA;315000;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Laborers";"Self-employed";"2";"0"
"16570";90000;753840;24448,5;-15254;NA;540000;3;"F";"Working";"Secondary / secondary special";"Married";"Managers";"Postal";"2";"0"
"75535";171000;333621;25947;-14507;NA;288000;1;"F";"Working";"Secondary / secondary special";"Single / not married";NA;"Business Entity Type 3";"1";"0"
"88045";225000;450000;22500;-16656;7;450000;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Business Entity Type 3";"2";"0"
"119953";450000;910890;29515,5;-16194;10;652500;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Accountants";"Other";"1";"0"
"199948";180000;269550;16416;-10023;NA;225000;3;"M";"Commercial associate";"Incomplete higher";"Married";"Laborers";"Business Entity Type 3";"1";"0"
"56911";144000;997011;35941,5;-15617;NA;841500;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"1";"0"
"15710";126000;278613;25911;-8574;21;252000;2;"M";"Working";"Incomplete higher";"Married";NA;"Trade: type 3";"2";"0"
"261256";90000;203760;13149;-22564;14;180000;2;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"67630";171000;1327500;36504;-14795;16;1327500;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Security staff";"Industry: type 9";"2";"0"
"222825";81000;247500;12375;-13258;13;247500;4;"F";"Commercial associate";"Higher education";"Married";"Accountants";"Business Entity Type 3";"2";"0"
"43676";75150;450000;22018,5;-22252;11;450000;2;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"3";"0"
"266154";202500;286704;22779;-10049;18;247500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Drivers";"Self-employed";"2";"1"
"165018";225000;490495,5;26262;-16133;1;454500;4;"F";"State servant";"Higher education";"Married";"Core staff";"School";"1";"0"
"246901";112500;284400;10345,5;-22453;NA;225000;1;"F";"Pensioner";"Secondary / secondary special";"Widow";NA;"XNA";"2";"0"
"3355";126000;532494;29862;-23774;NA;454500;2;"F";"Pensioner";"Secondary / secondary special";"Civil marriage";NA;"XNA";"2";"0"
"298919";108000;152820;16344;-19640;NA;135000;1;"F";"Pensioner";"Secondary / secondary special";"Separated";NA;"XNA";"3";"0"
"290185";90000;450000;21888;-10601;NA;450000;3;"F";"State servant";"Secondary / secondary special";"Married";"Core staff";"Postal";"2";"1"
"170435";225000;545040;36423;-13766;5;450000;5;"F";"State servant";"Higher education";"Married";"Security staff";"School";"2";"0"
"35076";178200;1812456;47943;-20578;NA;1620000;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"175390";112500;1354500;50328;-22903;NA;1354500;2;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"32543";247500;675000;21906;-15991;6;675000;1;"F";"Commercial associate";"Secondary / secondary special";"Single / not married";NA;"Business Entity Type 3";"2";"0"
"87305";135000;193500;20448;-15624;NA;193500;2;"M";"Commercial associate";"Secondary / secondary special";"Married";NA;"Government";"2";"0"
"94137";90000;1288350;37800;-14155;NA;1125000;4;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 11";"3";"0"
"120328";180000;675000;26541;-21265;1;675000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"0"
"49591";126000;948816;27873;-21070;NA;792000;2;"F";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"259275";180000;846000;24867;-14579;NA;846000;3;"F";"Working";"Higher education";"Married";"Core staff";"Kindergarten";"2";"0"
"24688";225000;675000;36616,5;-15105;NA;675000;3;"F";"Working";"Higher education";"Married";"Accountants";"Agriculture";"2";"1"
"263895";135000;58500;3114;-15830;NA;58500;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"2";"0"
"203106";63000;415107;22518;-23644;21;346500;2;"M";"Pensioner";"Secondary / secondary special";"Married";NA;"XNA";"2";"0"
"193449";85500;187929;14179,5;-22555;NA;171000;2;"F";"Pensioner";"Lower secondary";"Married";NA;"XNA";"2";"0"
"81524";67500;376920;20574;-10299;NA;270000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Security staff";"Business Entity Type 3";"2";"0"
"102123";90000;149256;16204,5;-20030;11;135000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Business Entity Type 3";"3";"0"
"1446";292500;1100709;43780,5;-12087;8;1012500;5;"M";"Commercial associate";"Higher education";"Married";"Managers";"Self-employed";"3";"0"
"52003";121500;593010;15772,5;-14222;6;495000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"0"
