"";"AMT_INCOME_TOTAL";"AMT_CREDIT";"AMT_ANNUITY";"DAYS_BIRTH";"OWN_CAR_AGE";"AMT_GOODS_PRICE";"CNT_FAM_MEMBERS";"CODE_GENDER";"NAME_INCOME_TYPE";"NAME_EDUCATION_TYPE";"NAME_FAMILY_STATUS";"OCCUPATION_TYPE";"ORGANIZATION_TYPE";"REGION_RATING_CLIENT";"TARGET"
"171621";360000;592560;35937;-16757;NA;450000;3;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Construction";"2";"1"
"30559";202500;358443;13639,5;-13674;NA;252000;2;"F";"Working";"Secondary / secondary special";"Separated";"";"Business Entity Type 3";"3";"1"
"32133";202500;261648;12325,5;-9165;NA;207000;1;"F";"Working";"Secondary / secondary special";"Single / not married";"";"Business Entity Type 3";"2";"1"
"252534";157500;1174977;34483,5;-14972;NA;1026000;2;"F";"Working";"Secondary / secondary special";"Married";"";"Other";"3";"1"
"93319";126000;755190;38686,5;-17065;3;675000;3;"M";"Working";"Secondary / secondary special";"Married";"Low-skill Laborers";"Business Entity Type 3";"1";"1"
"257178";157500;1048500;50440,5;-19004;NA;1048500;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"258217";81000;216144;17208;-14204;NA;171000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"3";"1"
"68655";202500;808650;26217;-14469;NA;675000;4;"F";"State servant";"Secondary / secondary special";"Civil marriage";"Core staff";"Kindergarten";"3";"1"
"113275";202500;942300;27549;-16959;13;675000;2;"F";"Working";"Secondary / secondary special";"Married";"Core staff";"Transport: type 2";"3";"1"
"104856";202500;319500;29434,5;-18270;NA;319500;2;"M";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Drivers";"Business Entity Type 3";"2";"1"
"57931";112500;180000;9000;-15963;16;180000;5;"M";"Commercial associate";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"2";"1"
"249663";112500;614574;19953;-14656;NA;513000;2;"F";"Working";"Higher education";"Single / not married";"Sales staff";"Self-employed";"2";"1"
"271987";76500;177768;9643,5;-23480;NA;135000;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"114312";135000;308133;15862,5;-13943;NA;234000;3;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"231830";112500;746626,5;24804;-22152;NA;567000;1;"M";"Working";"Secondary / secondary special";"Separated";"Security staff";"Other";"2";"1"
"52600";90000;276277,5;16695;-11897;NA;238500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Other";"2";"1"
"117817";720000;254700;20250;-14815;25;225000;3;"F";"Working";"Secondary / secondary special";"Married";"Cleaning staff";"School";"1";"1"
"100946";171000;1395000;50238;-22798;NA;1395000;1;"F";"Pensioner";"Secondary / secondary special";"Separated";"";"XNA";"2";"1"
"66827";225000;445500;27049,5;-15507;15;445500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"";"Business Entity Type 2";"2";"1"
"60665";202500;327024;25965;-16132;NA;270000;1;"F";"Working";"Secondary / secondary special";"Separated";"Sales staff";"Self-employed";"1";"1"
"7457";144000;254700;20250;-9993;NA;225000;4;"F";"State servant";"Secondary / secondary special";"Married";"Core staff";"Government";"1";"1"
"232248";292500;699808,5;35860,5;-14769;NA;625500;3;"F";"Working";"Higher education";"Married";"Managers";"Construction";"2";"1"
"215795";112500;9e+05;43299;-8324;NA;9e+05;3;"F";"Working";"Higher education";"Married";"Core staff";"Bank";"3";"1"
"195263";382500;640080;31131;-15600;NA;450000;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Business Entity Type 3";"2";"1"
"25085";81000;229230;15318;-12287;NA;202500;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"1"
"251364";211500;339241,5;16627,5;-13639;NA;238500;2;"M";"Working";"Secondary / secondary special";"Civil marriage";"";"Self-employed";"2";"1"
"93219";202500;755190;38556;-10953;18;675000;4;"M";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"3";"1"
"231776";99000;270000;13500;-13182;17;270000;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"103531";202500;1125000;33025,5;-20298;10;1125000;2;"M";"Working";"Secondary / secondary special";"Married";"";"Military";"2";"1"
"39000";99000;315000;20637;-16880;NA;315000;2;"F";"Working";"Higher education";"Married";"Cooking staff";"Restaurant";"2";"1"
"131934";243000;545040;26640;-12589;NA;450000;4;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Sales staff";"Self-employed";"2";"1"
"192221";157500;521280;35392,5;-10043;NA;450000;3;"F";"Working";"Incomplete higher";"Separated";"Sales staff";"Business Entity Type 3";"1";"1"
"9729";76500;610335;22050;-12399;NA;463500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Core staff";"Restaurant";"2";"1"
"20443";270000;339241,5;12919,5;-14885;21;238500;1;"F";"Working";"Secondary / secondary special";"Separated";"Sales staff";"Trade: type 7";"3";"1"
"136893";90000;364896;16200;-13793;NA;315000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Drivers";"Business Entity Type 3";"3";"1"
"83216";153000;172021,5;20542,5;-8078;NA;148500;1;"M";"State servant";"Secondary / secondary special";"Single / not married";"Laborers";"Military";"2";"1"
"155545";135000;539100;27652,5;-12947;18;450000;4;"F";"Working";"Secondary / secondary special";"Married";"Core staff";"Medicine";"3";"1"
"97596";81000;239850;25317;-16909;1;225000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"1"
"4179";180000;675000;61911;-20795;9;675000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"2";"1"
"54375";112500;497520;32391;-18243;NA;450000;2;"M";"Working";"Secondary / secondary special";"Married";"Security staff";"Security";"2";"1"
"250137";112500;568800;15133,5;-12888;NA;450000;1;"F";"Commercial associate";"Secondary / secondary special";"Single / not married";"";"Business Entity Type 3";"3";"1"
"205401";135000;202500;10125;-20560;NA;202500;2;"M";"Pensioner";"Higher education";"Civil marriage";"";"XNA";"2";"1"
"20957";247500;1552500;42822;-19847;11;1552500;2;"M";"Working";"Higher education";"Married";"Managers";"Transport: type 4";"2";"1"
"274262";292500;640080;24259,5;-15482;NA;450000;3;"F";"Commercial associate";"Secondary / secondary special";"Married";"Cooking staff";"Business Entity Type 3";"2";"1"
"43130";117000;250272;18342;-16137;NA;198000;2;"F";"Working";"Secondary / secondary special";"Civil marriage";"Low-skill Laborers";"Business Entity Type 3";"3";"1"
"62371";247500;1256400;44644,5;-15464;NA;9e+05;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"1"
"217313";112500;755190;31995;-17697;NA;675000;1;"F";"Pensioner";"Secondary / secondary special";"Single / not married";"";"XNA";"2";"1"
"195671";171000;592560;35937;-19309;NA;450000;1;"F";"Commercial associate";"Secondary / secondary special";"Single / not married";"Laborers";"Business Entity Type 3";"2";"1"
"256363";81000;119448;8820;-10760;NA;94500;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Cooking staff";"Self-employed";"2";"1"
"10190";202500;1143567;37921,5;-20198;NA;936000;2;"M";"Commercial associate";"Higher education";"Married";"Security staff";"Security";"2";"1"
"193930";76500;331632;35716,5;-18642;NA;315000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"1"
"137400";67500;170640;11533,5;-18095;16;135000;2;"M";"Working";"Secondary / secondary special";"Civil marriage";"Drivers";"Business Entity Type 3";"2";"1"
"179185";360000;481500;35167,5;-16157;3;481500;4;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Construction";"2";"1"
"21764";112500;199080;11245,5;-22369;NA;157500;1;"F";"Pensioner";"Higher education";"Single / not married";"";"XNA";"2";"1"
"234657";180000;573408;31234,5;-11089;8;495000;2;"M";"Working";"Higher education";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"148430";135000;265851;21132;-11002;NA;229500;2;"M";"Working";"Secondary / secondary special";"Civil marriage";"Laborers";"Business Entity Type 3";"3";"1"
"269604";144000;592560;32274;-16210;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"2";"1"
"61022";202500;573628,5;27724,5;-11539;13;463500;3;"M";"Working";"Secondary / secondary special";"Civil marriage";"Drivers";"Business Entity Type 3";"2";"1"
"106608";171000;284400;16456,5;-10907;NA;225000;1;"F";"Commercial associate";"Incomplete higher";"Single / not married";"";"Self-employed";"2";"1"
"78033";126000;508495,5;24462;-16285;NA;454500;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 3";"2";"1"
"233234";337500;675000;41427;-17520;18;675000;3;"M";"Commercial associate";"Higher education";"Married";"Managers";"Business Entity Type 3";"2";"1"
"287740";126000;891072;45625,5;-9944;NA;720000;2;"F";"Working";"Higher education";"Civil marriage";"Cleaning staff";"Mobile";"3";"1"
"19319";112500;755190;36459;-9972;NA;675000;3;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Trade: type 1";"2";"1"
"85019";382500;1788502,5;71059,5;-15688;18;1669500;4;"M";"Working";"Higher education";"Married";"High skill tech staff";"Business Entity Type 3";"1";"1"
"828";202500;1210500;39046,5;-14702;NA;1210500;2;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";"";"Business Entity Type 3";"2";"1"
"168702";41850;216144;6682,5;-23032;NA;171000;2;"M";"Pensioner";"Secondary / secondary special";"Civil marriage";"";"XNA";"2";"1"
"50159";112500;675000;26770,5;-14652;1;675000;1;"F";"State servant";"Higher education";"Separated";"Sales staff";"Business Entity Type 3";"2";"1"
"172205";63000;221832;10917;-13466;9;175500;2;"F";"State servant";"Secondary / secondary special";"Married";"Accountants";"Transport: type 4";"3";"1"
"101960";292500;791532;22684,5;-9206;8;567000;2;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Business Entity Type 2";"1";"1"
"141393";90000;135000;6750;-11381;NA;135000;3;"F";"Commercial associate";"Secondary / secondary special";"Married";"Sales staff";"Trade: type 3";"3";"1"
"244036";157500;269550;18364,5;-9953;15;225000;2;"M";"Working";"Secondary / secondary special";"Married";"";"Business Entity Type 3";"3";"1"
"300536";157500;255960;20353,5;-17299;NA;202500;2;"F";"Working";"Secondary / secondary special";"Civil marriage";"Laborers";"Agriculture";"2";"1"
"250101";162000;675000;53460;-18976;NA;675000;1;"M";"Commercial associate";"Higher education";"Single / not married";"Managers";"Business Entity Type 3";"2";"1"
"43197";112500;1078200;31522,5;-19225;14;9e+05;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"3";"1"
"85358";135000;555273;18040,5;-16623;NA;463500;2;"F";"Working";"Secondary / secondary special";"Married";"Core staff";"School";"2";"1"
"31301";180000;585000;32796;-18433;NA;585000;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Self-employed";"2";"1"
"235067";99000;408780;27445,5;-8301;NA;337500;1;"F";"Working";"Secondary / secondary special";"Single / not married";"Sales staff";"Self-employed";"3";"1"
"221745";90000;112500;13482;-9525;NA;112500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Drivers";"Self-employed";"2";"1"
"131479";58500;352044;17253;-17995;4;247500;2;"F";"Working";"Lower secondary";"Married";"Cleaning staff";"Business Entity Type 3";"2";"1"
"260196";78750;436032;16564,5;-8917;9;360000;4;"F";"Working";"Incomplete higher";"Married";"Sales staff";"Business Entity Type 3";"3";"1"
"117054";135000;450000;21888;-12700;NA;450000;2;"M";"Working";"Secondary / secondary special";"Separated";"Security staff";"Security";"2";"1"
"148330";178200;1118286;32827,5;-19843;17;976500;2;"M";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"76001";225000;314100;21244,5;-14951;NA;225000;2;"M";"Working";"Lower secondary";"Married";"Security staff";"Industry: type 11";"1";"1"
"234104";112500;1078200;31653;-17344;NA;9e+05;1;"F";"Working";"Secondary / secondary special";"Widow";"Cleaning staff";"Industry: type 11";"2";"1"
"214437";202500;545040;25537,5;-11921;NA;450000;2;"F";"Working";"Secondary / secondary special";"Civil marriage";"";"Cleaning";"2";"1"
"10141";126000;281916;13842;-13173;16;184500;3;"F";"Working";"Secondary / secondary special";"Civil marriage";"Cooking staff";"Kindergarten";"2";"1"
"247206";180000;1473871,5;43222,5;-11949;NA;1287000;2;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Construction";"2";"1"
"267707";126000;808650;26217;-14212;NA;675000;3;"M";"Working";"Secondary / secondary special";"Married";"";"Business Entity Type 2";"2";"1"
"123960";180000;450000;21109,5;-14258;12;450000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Industry: type 4";"3";"1"
"145559";193500;942300;30528;-21013;NA;675000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Housing";"2";"1"
"284891";112500;310500;21132;-11497;22;310500;3;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Trade: type 7";"2";"1"
"195016";225000;700830;22738,5;-15015;NA;585000;1;"F";"Working";"Higher education";"Single / not married";"Managers";"Kindergarten";"2";"1"
"117315";180000;450000;19048,5;-19565;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"75950";180000;835380;40320;-13989;21;675000;1;"M";"State servant";"Secondary / secondary special";"Single / not married";"Security staff";"Other";"2";"1"
"282806";112500;137538;16452;-9296;NA;121500;3;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"14855";202500;269550;18234;-9136;24;225000;3;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"300040";112500;641173,5;27081;-13354;NA;553500;1;"F";"State servant";"Secondary / secondary special";"Separated";"High skill tech staff";"Medicine";"2";"1"
"285773";225000;1759500;96417;-19789;25;1759500;2;"M";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Laborers";"Other";"1";"1"
"231192";157500;630000;32296,5;-21794;NA;630000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Other";"2";"1"
"66250";135000;495882;36211,5;-17044;6;405000;2;"M";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"208672";157500;586377;47011,5;-11247;NA;553500;2;"M";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Laborers";"Construction";"2";"1"
"58239";112500;699808,5;33664,5;-9718;16;625500;3;"M";"Commercial associate";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"1"
"277376";112500;675000;29862;-13435;NA;675000;3;"F";"Commercial associate";"Secondary / secondary special";"Married";"";"Business Entity Type 3";"2";"1"
"163967";135000;431104,5;34564,5;-12616;11;369000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Trade: type 7";"2";"1"
"61536";270000;545040;26640;-17266;NA;450000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"2";"1"
"259536";135000;137520;5314,5;-23422;NA;90000;2;"F";"Pensioner";"Secondary / secondary special";"Civil marriage";"";"XNA";"3";"1"
"39709";112500;369720;29340;-10264;NA;292500;3;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 3";"2";"1"
"303860";67500;592560;32274;-11224;18;450000;4;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"3";"1"
"208955";180000;675000;19071;-19972;NA;675000;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"236492";225000;239418;16128;-19972;NA;211500;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"65696";96525;254700;20250;-11775;NA;225000;2;"F";"Working";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"221961";202500;270000;13500;-19954;NA;270000;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"2";"1"
"266355";130500;225000;11488,5;-13887;NA;225000;3;"M";"Commercial associate";"Higher education";"Married";"";"Security";"2";"1"
"184459";180000;450000;22018,5;-19307;8;450000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Government";"2";"1"
"140068";108000;328405,5;24025,5;-11050;NA;283500;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Housing";"2";"1"
"175654";90000;284400;13963,5;-16459;NA;225000;2;"M";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Low-skill Laborers";"Business Entity Type 3";"2";"1"
